dataset,pathway,method,stat,p,fdr,n,dir,sig,table,n_sig,overlap_with_atlas70,jaccard_vs_atlas70,min_p,min_fdr,n_pathways,n_atlas_sig,n_recomputed_sig,max_abs_dstat,max_abs_dp,celltype,label,n_markers,n_detected,score_baseline_mean,score_followup_mean,mean_change,t_paired,p_paired,p_wilcoxon,sig_fdr,sample,patient,time,score,orig_t,orig_p,orig_fdr,neut_adj_t,neut_adj_p,neut_adj_fdr,ancova_t,ancova_p,ancova_fdr,allcell_adj_t,allcell_adj_p,allcell_adj_fdr,in_atlas70,sig_orig,sig_neut_adj,sig_allcell_adj,corr_with_neutrophil
GSE37587,REAC:Acyl chain remodelling of PE,t_BH,1.4189381235422298,0.16529367304940218,0.5989657902543615,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Acyl chain remodelling of PG,t_BH,1.0104223840508444,0.31964465441891793,0.7326738663061535,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Acyl chain remodelling of PI,t_BH,1.1800568160179834,0.24641445914363716,0.6729738911805008,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Acyl chain remodelling of PS,t_BH,0.553528623418823,0.5836327248648407,0.8676774047719575,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Adaptive Immune System,t_BH,2.179497628610682,0.036534455032907844,0.352260007068664,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Adenylate cyclase activating pathway,t_BH,-1.9589443278865122,0.05861380666975257,0.42992545636372,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Adenylate cyclase inhibitory pathway,t_BH,-1.0836495643492878,0.28637448243548336,0.7133958778887309,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Adherens junctions interactions,t_BH,1.2145860173732321,0.23314394125370333,0.6648301885493215,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Adipogenesis,t_BH,0.39535566601956934,0.6951246618962904,0.9126089205172456,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,"REAC:Adrenaline,noradrenaline inhibits insulin secretion",t_BH,-0.641220605243715,0.5258080576095854,0.8406662230588152,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Adrenoceptors,t_BH,-1.2459364937128754,0.22156098235476332,0.6513215256246843,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Advanced glycosylation endproduct receptor signaling,t_BH,0.18961396791574417,0.8507731381558006,0.9607025219239222,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aerobic respiration and respiratory electron transport,t_BH,-2.100091988588784,0.04344598401607178,0.3815539162245451,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Affinity selection of immunoglobulins,t_BH,2.0371349530492955,0.049722407002488374,0.4017583601304632,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aflatoxin activation and detoxification,t_BH,1.191581200403702,0.24192504813961654,0.6712686375408691,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aggrephagy,t_BH,-0.19681313401757602,0.8451809166290174,0.9583337015483301,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Alpha-defensins,t_BH,-0.9911923408551419,0.32880423823556204,0.7377415224051153,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Alpha-oxidation of phytanate,t_BH,-2.143435607211736,0.0395419556364882,0.36103666817637725,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Alpha-protein kinase 1 signaling pathway,t_BH,0.8122918092469129,0.4224454853240355,0.7906613402032941,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Alternative complement activation,t_BH,-1.2514126872169273,0.21958270811557346,0.6501463903828417,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amine ligand-binding receptors,t_BH,-1.4311160866784935,0.1617995791023201,0.5989657902543615,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amino Acid conjugation,t_BH,-0.07822895948335883,0.9381183565984301,0.9873027513738373,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amino acid transport across the plasma membrane,t_BH,-0.6940907887844088,0.4924828842828972,0.8243157350788258,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amino acids regulate mTORC1,t_BH,-0.4857235240905987,0.6303728099437513,0.8901116192676238,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,t_BH,-0.1596027356052264,0.8741669069598362,0.9684312015811368,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amplification and propagation of coagulation cascade,t_BH,-1.2679571235505331,0.21368660889556348,0.6447235356947023,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amplification of signal from the kinetochores,t_BH,-0.1596027356052264,0.8741669069598362,0.9684312015811368,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Amyloid fiber formation,t_BH,-1.0814981115839986,0.28731578627087095,0.7141008588639298,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Anchoring fibril formation,t_BH,-1.0161137001542944,0.31696758018472454,0.7313654267293898,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Anchoring of the basal body to the plasma membrane,t_BH,0.20160764482385543,0.8414611036414004,0.9583337015483301,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Androgen biosynthesis,t_BH,0.24354868152580295,0.8090880804693795,0.9491232804196744,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Anti-inflammatory response favouring Leishmania parasite infection,t_BH,-0.1968131107937192,0.8451809346560277,0.9583337015483301,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,"REAC:Antigen Presentation: Folding, assembly and peptide loading of class I MHC",t_BH,0.9615459069725826,0.34327085397923063,0.7464802922798354,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,t_BH,1.314563136331351,0.19772024486857456,0.6289557764150118,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Antigen processing-Cross presentation,t_BH,-0.3145532542892631,0.755081094254337,0.9336216408185203,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,"REAC:Antigen processing: Ub, ATP-independent proteasomal degradation",t_BH,-2.4208305799154686,0.021148979945450216,0.2909014545052508,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Antigen processing: Ubiquitination & Proteasome degradation,t_BH,-3.330298789614567,0.0021447486232771032,0.11089405176747515,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Antimicrobial mechanism of IFN-stimulated genes,t_BH,1.937682552780207,0.0612587239140982,0.43466820073130646,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Antimicrobial peptides,t_BH,-0.9775098608067235,0.335428796018319,0.7419034347371873,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Apoptosis,t_BH,0.4950322082496181,0.6238575343274455,0.8871265388948436,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Apoptosis induced DNA fragmentation,t_BH,-0.6520179508882258,0.5189055039493768,0.8376236774057553,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Apoptotic cleavage of cell adhesion  proteins,t_BH,-0.1524171238520777,0.8797860482057688,0.9699154575927271,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Apoptotic cleavage of cellular proteins,t_BH,-0.004613656465814311,0.9963466261064382,0.9998296145955509,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Apoptotic execution phase,t_BH,0.5585477900981526,0.5802409105245407,0.8650814614958173,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Apoptotic factor-mediated response,t_BH,-0.4479906964437104,0.6570873282231182,0.8999261117156419,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aquaporin-mediated transport,t_BH,1.439940080722656,0.15930443490150273,0.5979179496537909,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Arachidonate metabolism,t_BH,-0.05611347373477809,0.9555897877808595,0.9930577234467317,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Arachidonate production from DAG,t_BH,0.25376788448268883,0.8012493572429751,0.9466718384507747,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aryl hydrocarbon receptor signalling,t_BH,0.7994853970048826,0.4297264192665432,0.7941118064247997,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Asparagine N-linked glycosylation,t_BH,2.5451897381278354,0.01578032425833182,0.26264455256347524,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aspartate and asparagine metabolism,t_BH,1.0974137841402425,0.2804039217093221,0.7072057681341312,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Aspirin ADME,t_BH,-0.7599603799547591,0.45267370040010846,0.8055975473049173,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly Of The HIV Virion,t_BH,-0.9392202247455133,0.3544419028708977,0.7497911285490777,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly and Release of Dengue Virus Virions,t_BH,2.3901946389988207,0.022705359059747087,0.299280398488214,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly and cell surface presentation of NMDA receptors,t_BH,0.8018605589664869,0.4283703170237658,0.7939511080251532,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly of active LPL and LIPC lipase complexes,t_BH,-1.2126363083981255,0.23387886891886384,0.6652200617362979,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly of collagen fibrils and other multimeric structures,t_BH,0.5433101555008523,0.5905677908782527,0.8701942594861056,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly of the 9+0 primary cilium,t_BH,-0.4206605618792024,0.6767298710973447,0.908042892701682,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly of the 9+2 motile cilia,t_BH,-0.12332853494079497,0.9025950393773046,0.9764310595767514,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly of the ORC complex at the origin of replication,t_BH,-1.911257007384119,0.06468954572781678,0.44354527657724807,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Assembly of the pre-replicative complex,t_BH,-0.2432171056045867,0.8093427592545068,0.9491232804196744,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Association of TriC/CCT with target proteins during biosynthesis,t_BH,1.7506478388871924,0.08929939014987426,0.4962275264234283,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Asymmetric localization of PCP proteins,t_BH,-0.5468706258279099,0.5881468708181333,0.869942739250452,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Atorvastatin ADME,t_BH,1.5058868576341078,0.14160929552552423,0.5759053990104201,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Attachment and Entry_9694614,t_BH,-1.6313428189220798,0.11232641169532792,0.5366303924770947,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Attachment of GPI anchor to uPAR,t_BH,0.6291940507748178,0.5335538555050923,0.8441786436438613,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Attachment of bacteria to epithelial cells,t_BH,0.7764241946250533,0.4430283109090667,0.8036982872943392,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Attenuation phase,t_BH,-0.09922753648223678,0.9215579482286945,0.9832861193211442,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Autodegradation of Cdh1 by Cdh1:APC/C,t_BH,-0.5465373077093144,0.5883733047698909,0.869942739250452,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Autodegradation of the E3 ubiquitin ligase COP1,t_BH,-0.9602916166660528,0.34389215747704527,0.7464802922798354,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Autophagy,t_BH,0.5396982952672793,0.5930285442037659,0.8713776046674483,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Axon guidance,t_BH,2.0969095337741552,0.04374562522319116,0.3827287155449235,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Axonal growth inhibition (RHOA activation),t_BH,0.07253589804413842,0.9426133028275876,0.9875443803747588,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Azathioprine ADME,t_BH,-0.7496741315113952,0.45876242133358325,0.8055975473049173,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:B-WICH complex positively regulates rRNA expression,t_BH,-1.0835533882938218,0.28641651481946057,0.7133958778887309,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:BBSome-mediated cargo-targeting to cilium,t_BH,-1.2036990700453698,0.23726967349125092,0.6676830750696647,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,t_BH,0.7010267090093827,0.48820049864354165,0.8227337109405667,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,"REAC:BMAL1:CLOCK,NPAS2 activates circadian expression",t_BH,-1.5088963277132261,0.14084101788822875,0.5750324536174414,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Bacterial Infection Pathways,t_BH,-0.7249940665672377,0.4735654685830274,0.8149657526403828,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Base Excision Repair,t_BH,2.832836890524408,0.00780714204866754,0.1946539606442484,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,"REAC:Base-Excision Repair, AP Site Formation",t_BH,4.374538921295063,0.0001148978781495085,0.024710713493555945,34.0,up,1.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Basigin interactions,t_BH,0.05838145986748462,0.9537968815580646,0.9921752521220765,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta defensins,t_BH,-0.45901909592308604,0.6492297140847121,0.8965625679437775,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta oxidation of butanoyl-CoA to acetyl-CoA,t_BH,0.6499429253519255,0.5202282218577556,0.8376236774057553,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA,t_BH,-3.0886173892308926,0.004061123121457958,0.15556760517488363,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta oxidation of hexanoyl-CoA to butanoyl-CoA,t_BH,2.5581122324846146,0.015301082472591841,0.261345128021465,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,t_BH,0.5493273057255775,0.5864792684254461,0.8688377701333287,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta oxidation of octanoyl-CoA to hexanoyl-CoA,t_BH,-3.288564374681183,0.0023979012763165443,0.1181715722734747,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta-catenin independent WNT signaling,t_BH,-0.056221378774587785,0.9555044804395938,0.9930577234467317,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta-catenin phosphorylation cascade,t_BH,-1.9899618243412678,0.05493338090887514,0.42111176023536057,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta-oxidation of pristanoyl-CoA,t_BH,1.951208548486328,0.05956442011884508,0.43187627828698244,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Beta-oxidation of very long chain fatty acids,t_BH,-0.5783674437448614,0.5669425754504227,0.8617527146846425,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Bicarbonate transporters,t_BH,-1.0489360985438734,0.3018292679528902,0.7281234654365062,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Bile acid and bile salt metabolism,t_BH,-0.12705137789150903,0.8996707565441354,0.9761910317460737,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Binding and Uptake of Ligands by Scavenger Receptors,t_BH,-0.9689573773485828,0.3396149570225556,0.743161294064873,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Binding of TCF/LEF:CTNNB1 to target gene promoters,t_BH,0.31125352746783186,0.757565690727688,0.9340884855117518,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biofilm formation,t_BH,0.7764241946250533,0.4430283109090667,0.8036982872943392,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biological oxidations,t_BH,1.875849706014361,0.06954546773282154,0.4559403159869509,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of DHA-derived SPMs,t_BH,1.3104740254505076,0.1990835283943213,0.6316116592404019,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of E-series 18(S)-resolvins,t_BH,-1.9638405648500572,0.05801896334390994,0.4282594232161352,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of EPA-derived SPMs,t_BH,-0.4973698140196689,0.6222262075083899,0.8865462403399893,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of Lipoxins (LX),t_BH,-1.5463609290449376,0.13155482224664508,0.5614667244464392,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of maresin-like SPMs,t_BH,0.8779739905270983,0.3863055938482739,0.773307055485362,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of maresins,t_BH,1.4183684685609634,0.16545856140748336,0.5989657902543615,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biosynthesis of specialized proresolving mediators (SPMs),t_BH,0.854587503140781,0.3989412984841376,0.7785758520140514,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,"REAC:Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",t_BH,1.0393931554739397,0.30617787738242025,0.7281234654365062,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Biotin transport and metabolism,t_BH,1.0508911345889094,0.3009437124513746,0.7281234654365062,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Blood group systems biosynthesis,t_BH,0.17860412651201277,0.8593405518467526,0.9631884512927422,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Branched-chain amino acid catabolism,t_BH,0.230244251283832,0.8193233370834794,0.9512591933908123,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Branched-chain ketoacid dehydrogenase kinase deficiency,t_BH,0.44673634475661095,0.6579835788650781,0.9001432260856458,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Budding and maturation of HIV virion,t_BH,-1.6807593286982896,0.1022527175838537,0.5195166321259346,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,t_BH,0.20397804924267776,0.8396233903641641,0.957401364139036,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:Butyrophilin (BTN) family interactions,t_BH,0.15834922620244588,0.8751466808034916,0.9685994871472986,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:C-type lectin receptors (CLRs),t_BH,-0.2617116925014008,0.795170375008925,0.9442407993505039,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:CASP4 inflammasome assembly,t_BH,-1.6076921254488474,0.11742984833778994,0.5427334864158746,34.0,down,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:CASP4-mediated substrate cleavage,t_BH,0.6068770401113955,0.5480855128757451,0.8509085234545162,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE37587,REAC:CASP5-mediated substrate cleavage,t_BH,0.282034207239394,0.7796785516459568,0.9411954848382366,34.0,up,0.0,method_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
